epoch,step,train_accuracy,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
11,2899,0.999387264251709,0.4794481098651886,0.006155736278742552,0.48366016149520874,0.47690635919570923,,,,,
11,2949,0.998774528503418,0.4997711479663849,0.005464089568704367,0.5032680034637451,0.49763983488082886,,,,,
11,2999,0.999387264251709,0.4794480800628662,0.006293089594691992,0.48366016149520874,0.47690632939338684,,,,,
11,2999,,,,,,0.9554870128631592,0.12300631403923035,0.24756507575511932,0.13821358978748322,0.138636514544487
12,3049,1.0,0.5228759050369263,0.004259726032614708,0.5228759050369263,0.5228759050369263,,,,,
12,3099,1.0,0.48366016149520874,0.003760016756132245,0.48366016149520874,0.48366016149520874,,,,,
12,3149,1.0,0.5098039507865906,0.0030685788951814175,0.5098039507865906,0.5098039507865906,,,,,
12,3199,1.0,0.5032680034637451,0.003372328821569681,0.5032680034637451,0.5032680034637451,,,,,
12,3249,0.9995914697647095,0.5533769130706787,0.003569666063413024,0.5555555820465088,0.5522875785827637,,,,,
12,3249,,,,,,0.9979247450828552,0.47689589858055115,0.006787114776670933,0.4844845235347748,0.4728431701660156
13,3299,0.9997957944869995,0.514161229133606,0.0026835016906261444,0.516339898109436,0.5130718946456909,,,,,
13,3349,1.0,0.48366019129753113,0.0023345178924500942,0.48366019129753113,0.48366019129753113,,,,,
13,3399,0.9995915293693542,0.5146799683570862,0.0038639225531369448,0.516339898109436,0.5133987665176392,,,,,
13,3449,1.0,0.5490196943283081,0.0025014341808855534,0.5490196943283081,0.5490196943283081,,,,,
13,3499,0.999387264251709,0.5398023128509521,0.0035271451342850924,0.5424836874008179,0.538282036781311,,,,,
13,3499,,,,,,0.9728626608848572,0.2802128791809082,0.0992053747177124,0.29843607544898987,0.29223161935806274
14,3549,1.0,0.5751634240150452,0.003218861762434244,0.5751634240150452,0.5751634240150452,,,,,
14,3599,0.9995914697647095,0.5271708965301514,0.002391215180978179,0.529411792755127,0.5255991220474243,,,,,
14,3649,1.0,0.5032680034637451,0.0020580575801432133,0.5032680034637451,0.5032680034637451,,,,,
14,3699,0.9997957944869995,0.5403050780296326,0.001919764676131308,0.5424836874008179,0.5392157435417175,,,,,
14,3749,0.9997957944869995,0.4888889491558075,0.0018994773272424936,0.4901961386203766,0.4880174696445465,,,,,
14,3749,,,,,,0.9529607892036438,0.16958695650100708,0.29199105501174927,0.1874745637178421,0.1861780732870102
15,3799,0.9997957944869995,0.5228758454322815,0.0033239219337701797,0.5228758454322815,0.5228758454322815,,,,,
15,3849,0.999387264251709,0.44119560718536377,0.0025387045461684465,0.4431372880935669,0.4405229091644287,,,,,
15,3899,0.9991830587387085,0.589687705039978,0.004883190616965294,0.5947712659835815,0.586928129196167,,,,,
15,3949,1.0,0.529411792755127,0.0023361253552138805,0.529411792755127,0.529411792755127,,,,,
15,3999,0.9997957944869995,0.546841025352478,0.002244284376502037,0.5490196943283081,0.545751690864563,,,,,
15,3999,,,,,,0.9949052333831787,0.4235466420650482,0.012598065659403801,0.43866655230522156,0.4160202741622925
16,4049,0.9995914697647095,0.4932461977005005,0.0025880250614136457,0.49673205614089966,0.49128544330596924,,,,,
16,4099,0.9995914697647095,0.5262994766235352,0.001979358494281769,0.529411792755127,0.5245097875595093,,,,,
16,4149,0.9997957944869995,0.529411792755127,0.0019340217113494873,0.529411792755127,0.529411792755127,,,,,
16,4199,1.0,0.46405231952667236,0.0010637581581249833,0.46405231952667236,0.46405231952667236,,,,,
16,4249,1.0,0.5359477400779724,0.0017668054206296802,0.5359477400779724,0.5359477400779724,,,,,
16,4249,,,,,,0.9935784339904785,0.4444481432437897,0.016063103452324867,0.4543333053588867,0.44607916474342346
17,4299,1.0,0.5490196943283081,0.0014885605778545141,0.5490196943283081,0.5490196943283081,,,,,
17,4349,0.9997957944869995,0.45098042488098145,0.0012687568087130785,0.45098042488098145,0.45098042488098145,,,,,
17,4399,0.999387264251709,0.5607843399047852,0.0033782145474106073,0.559912919998169,0.562091588973999,,,,,
17,4449,1.0,0.4379085302352905,0.0011722297640517354,0.4379085302352905,0.4379085302352905,,,,,
17,4499,1.0,0.49673208594322205,0.0015441682189702988,0.49673208594322205,0.49673208594322205,,,,,
17,4499,,,,,,0.9659086465835571,0.2318158596754074,0.13464532792568207,0.25242963433265686,0.2425518035888672
18,4549,1.0,0.5228758454322815,0.0018930123187601566,0.5228758454322815,0.5228758454322815,,,,,
18,4599,0.9997957944869995,0.5877995491027832,0.0032885572873055935,0.5882353186607361,0.5874183177947998,,,,,
18,4649,1.0,0.5555555820465088,0.0017060325480997562,0.5555555820465088,0.5555555820465088,,,,,
18,4699,1.0,0.4771242141723633,0.00079354114132002,0.4771242141723633,0.4771242141723633,,,,,
18,4749,1.0,0.5032680034637451,0.0012194655137136579,0.5032680034637451,0.5032680034637451,,,,,
18,4749,,,,,,0.951163649559021,0.1128486692905426,0.520304262638092,0.12197256833314896,0.13281306624412537
19,4799,0.9997957944869995,0.5032680034637451,0.0012644492089748383,0.5032680034637451,0.5032680034637451,,,,,
19,4849,0.9997957944869995,0.546841025352478,0.0010714979143813252,0.5490196943283081,0.545751690864563,,,,,
19,4899,0.9997957944869995,0.5228758454322815,0.0017624563770368695,0.5228758454322815,0.5228758454322815,,,,,
19,4949,1.0,0.5098039507865906,0.0008797835325822234,0.5098039507865906,0.5098039507865906,,,,,
19,4999,1.0,0.5686274766921997,0.0015423170989379287,0.5686274766921997,0.5686274766921997,,,,,
19,4999,,,,,,0.9629868865013123,0.2526790499687195,0.17100490629673004,0.2782677114009857,0.2629380524158478
20,5049,0.9997957944869995,0.4771242141723633,0.0008497294038534164,0.4771242141723633,0.4771242141723633,,,,,
20,5099,1.0,0.562091588973999,0.0009770572651177645,0.562091588973999,0.562091588973999,,,,,
20,5149,1.0,0.4901961088180542,0.0009197089239023626,0.4901961088180542,0.4901961088180542,,,,,
20,5199,1.0,0.5359477996826172,0.0009009750792756677,0.5359477996826172,0.5359477996826172,,,,,
20,5249,1.0,0.5359477400779724,0.0007109069265425205,0.5359477400779724,0.5359477400779724,,,,,
20,5249,,,,,,0.9992612600326538,0.4993903934955597,0.0026753100100904703,0.501847505569458,0.49815505743026733
21,5299,0.9997957944869995,0.46405234932899475,0.0009386006859131157,0.46405234932899475,0.46405234932899475,,,,,
21,5349,0.9997957944869995,0.4758170247077942,0.0007284788298420608,0.4771242141723633,0.4749455451965332,,,,,
21,5399,1.0,0.46405234932899475,0.0007807799847796559,0.46405234932899475,0.46405234932899475,,,,,
21,5449,0.9997957944869995,0.4831573963165283,0.001146123744547367,0.48366016149520874,0.48272645473480225,,,,,
21,5499,1.0,0.4575163722038269,0.0006192759028635919,0.4575163722038269,0.4575163722038269,,,,,
21,5499,,,,,,0.99876469373703,0.4893433153629303,0.004079984501004219,0.49387362599372864,0.4869089424610138
22,5549,1.0,0.5032680034637451,0.000561669934540987,0.5032680034637451,0.5032680034637451,,,,,
22,5599,1.0,0.48366019129753113,0.0004398537566885352,0.48366019129753113,0.48366019129753113,,,,,
22,5649,1.0,0.5882353186607361,0.0007887918036431074,0.5882353186607361,0.5882353186607361,,,,,
22,5699,1.0,0.516339898109436,0.0008813031017780304,0.516339898109436,0.516339898109436,,,,,
22,5749,1.0,0.5359477400779724,0.0008657578728161752,0.5359477400779724,0.5359477400779724,,,,,
22,5749,,,,,,0.9615393280982971,0.20401178300380707,0.1432490348815918,0.22957587242126465,0.21636633574962616
23,5799,1.0,0.5359477996826172,0.00043404570897109807,0.5359477996826172,0.5359477996826172,,,,,
23,5849,1.0,0.516339898109436,0.0004073788586538285,0.516339898109436,0.516339898109436,,,,,
23,5899,1.0,0.49673205614089966,0.0004953646566718817,0.49673205614089966,0.49673205614089966,,,,,
23,5949,0.9997957944869995,0.516339898109436,0.001199699123390019,0.516339898109436,0.516339898109436,,,,,
23,5999,0.9997957944869995,0.5098039507865906,0.0009711212478578091,0.5098039507865906,0.5098039507865906,,,,,
23,5999,,,,,,0.9750065207481384,0.35949447751045227,0.07495052367448807,0.37900418043136597,0.37439361214637756
24,6049,1.0,0.5359477996826172,0.0012575522996485233,0.5359477996826172,0.5359477996826172,,,,,
24,6099,0.9997957944869995,0.5686274766921997,0.001097268657758832,0.5686274766921997,0.5686274766921997,,,,,
24,6149,1.0,0.529411792755127,0.0005354341701604426,0.529411792755127,0.529411792755127,,,,,
24,6199,0.9997957944869995,0.5157457590103149,0.0005513587384484708,0.516339898109436,0.515250563621521,,,,,
24,6249,1.0,0.516339898109436,0.00046755647053942084,0.516339898109436,0.516339898109436,,,,,
24,6249,,,,,,0.9810130000114441,0.20175129175186157,0.0765797421336174,0.23276115953922272,0.18928229808807373
25,6299,1.0,0.529411792755127,0.00044296527630649507,0.529411792755127,0.529411792755127,,,,,
25,6349,1.0,0.4901961088180542,0.0003765783039852977,0.4901961088180542,0.4901961088180542,,,,,
25,6399,1.0,0.4901961386203766,0.0003359277325216681,0.4901961386203766,0.4901961386203766,,,,,
25,6449,1.0,0.5490196943283081,0.0003248963039368391,0.5490196943283081,0.5490196943283081,,,,,
25,6499,1.0,0.5098040103912354,0.00024816993391141295,0.5098040103912354,0.5098040103912354,,,,,
25,6499,,,,,,0.9983235001564026,0.48165586590766907,0.005448126699775457,0.48629552125930786,0.47989165782928467
26,6549,1.0,0.5032680034637451,0.00033608012017793953,0.5032680034637451,0.5032680034637451,,,,,
26,6599,1.0,0.444444477558136,0.00034311029594391584,0.444444477558136,0.444444477558136,,,,,
26,6649,1.0,0.529411792755127,0.00044377610902301967,0.529411792755127,0.529411792755127,,,,,
26,6699,1.0,0.5228758454322815,0.0005808552377857268,0.5228758454322815,0.5228758454322815,,,,,
26,6749,0.9995914697647095,0.4901961088180542,0.0008776993490755558,0.4901961088180542,0.4901961088180542,,,,,
26,6749,,,,,,0.9571243524551392,0.21721778810024261,0.27402082085609436,0.23936514556407928,0.23235724866390228
27,6799,0.9997957944869995,0.5549613833427429,0.0014635632978752255,0.5555555820465088,0.5544662475585938,,,,,
27,6849,0.9997957944869995,0.44880175590515137,0.0008982147555798292,0.45098042488098145,0.44771242141723633,,,,,
27,6899,0.9991829991340637,0.535221517086029,0.002549620345234871,0.5359477400779724,0.5346405506134033,,,,,
27,6949,1.0,0.41830068826675415,0.0007058103801682591,0.41830068826675415,0.41830068826675415,,,,,
27,6999,1.0,0.5424836874008179,0.0005471204640343785,0.5424836874008179,0.5424836874008179,,,,,
27,6999,,,,,,0.9994180798530579,0.502306342124939,0.0021682879887521267,0.5041359066963196,0.5014570951461792
28,7049,1.0,0.529411792755127,0.000396954856114462,0.529411792755127,0.529411792755127,,,,,
28,7099,1.0,0.4901961088180542,0.00018934677063953131,0.4901961088180542,0.4901961088180542,,,,,
28,7149,0.9997957944869995,0.5542484521865845,0.0007218406535685062,0.5555555820465088,0.5533769130706787,,,,,
28,7199,1.0,0.4901961386203766,0.0004457829345483333,0.4901961386203766,0.4901961386203766,,,,,
28,7249,0.9997957944869995,0.4901961386203766,0.0007972521707415581,0.4901961386203766,0.4901961386203766,,,,,
28,7249,,,,,,0.9989674687385559,0.49916183948516846,0.0035405876114964485,0.5002577900886536,0.499990314245224
29,7299,1.0,0.5555555820465088,0.0004070443974342197,0.5555555820465088,0.5555555820465088,,,,,
29,7349,1.0,0.5228759050369263,0.00032676386763341725,0.5228759050369263,0.5228759050369263,,,,,
29,7399,1.0,0.5228758454322815,0.0002901463012676686,0.5228758454322815,0.5228758454322815,,,,,
29,7449,1.0,0.48366019129753113,0.00020743225468322635,0.48366019129753113,0.48366019129753113,,,,,
29,7499,1.0,0.5490196943283081,0.0002362290833843872,0.5490196943283081,0.5490196943283081,,,,,
29,7499,,,,,,0.9989379644393921,0.4931323230266571,0.0032781558111310005,0.4963974058628082,0.4916100800037384
